Cycle;FreqIndex;Omega;Iterations;Error;Time;FromFunction
0;2;10.78004;19;5.8682930102804676e-5;2.794988738;SensTMatVec
0;2;12.127544;26;6.70069275656715e-5;3.860742044;SensMatVec
0;2;12.127544;22;9.1616551799234e-5;3.141208303;SensTMatVec
0;2;10.78004;20;9.334925562143326e-5;3.121909994;SensMatVec
0;2;10.78004;19;6.161645433166996e-5;2.822734943;SensTMatVec
0;2;12.127544;25;7.015127630438656e-5;4.131774287;SensMatVec
0;2;12.127544;22;9.139577741734684e-5;3.533160152;SensTMatVec
0;2;10.78004;22;6.49406501906924e-5;3.320673843;SensMatVec
0;2;10.78004;18;9.861216676654294e-5;2.632910637;SensTMatVec
0;2;12.127544;25;9.259542275685817e-5;3.839953039;SensMatVec
0;2;12.127544;22;9.10657036001794e-5;3.213943224;SensTMatVec
0;2;10.78004;28;6.982565423641063e-7;3.859152159;getData
0;2;12.127544;30;9.828007705436903e-7;4.383400323;getData
0;2;10.78004;20;5.883601261302829e-5;3.032468859;SensTMatVec
0;2;12.127544;23;8.418287325184792e-5;3.787742297;SensTMatVec
0;2;10.78004;24;8.650745439808816e-5;3.334125018;SensMatVec
0;2;10.78004;20;7.216336234705523e-5;2.873630943;SensTMatVec
0;2;12.127544;26;7.946424739202484e-5;3.872156389;SensMatVec
0;2;12.127544;23;9.219611820299178e-5;3.254602872;SensTMatVec
0;2;10.78004;22;9.273336763726547e-5;3.160549551;SensMatVec
0;2;10.78004;19;7.294998067663983e-5;2.951424983;SensTMatVec
0;2;12.127544;25;8.017315121833235e-5;3.53140306;SensMatVec
0;2;12.127544;22;9.181028144666925e-5;3.241609715;SensTMatVec
0;2;10.78004;24;6.342655251501128e-5;3.469974194;SensMatVec
0;2;10.78004;20;5.9893965953961015e-5;2.880936336;SensTMatVec
0;2;12.127544;26;8.304382936330512e-5;3.646278822;SensMatVec
0;2;12.127544;23;8.678933954797685e-5;3.302446321;SensTMatVec
0;2;10.78004;23;9.817883983487263e-5;3.480732672;SensMatVec
0;2;10.78004;19;9.909470827551559e-5;2.607724477;SensTMatVec
0;2;12.127544;26;6.697331264149398e-5;3.684999781;SensMatVec
0;2;12.127544;23;8.08815675554797e-5;3.48438208;SensTMatVec
0;2;10.78004;23;7.40975810913369e-5;3.33700684;SensMatVec
0;2;10.78004;19;8.146087202476338e-5;2.922971394;SensTMatVec
0;2;12.127544;25;9.382124699186534e-5;3.535886558;SensMatVec
0;2;12.127544;22;9.989725367631763e-5;3.13289887;SensTMatVec
0;2;10.78004;23;7.97106113168411e-5;3.45750489;SensMatVec
0;2;10.78004;19;8.451507892459631e-5;2.67163933;SensTMatVec
0;2;12.127544;25;9.300441888626665e-5;3.589354451;SensMatVec
0;2;12.127544;22;9.541500912746415e-5;3.256657251;SensTMatVec
0;2;10.78004;24;8.068724855547771e-5;3.793002226;SensMatVec
