Cycle;FreqIndex;Omega;Iterations;Error;Time;FromFunction
0;2;10.78004;17;8.50864453241229e-5;1.270687864;SensTMatVec
0;2;12.127544;23;6.158848555060104e-5;1.681410394;SensMatVec
0;2;12.127544;19;6.526322977151722e-5;1.382834105;SensTMatVec
0;2;10.78004;19;6.500709423562512e-5;1.351532607;SensMatVec
0;2;10.78004;17;7.980364171089604e-5;1.199308816;SensTMatVec
0;2;12.127544;20;9.093675907934085e-5;1.485906312;SensMatVec
0;2;12.127544;18;9.83177378657274e-5;1.340005776;SensTMatVec
0;2;10.78004;37;8.97126994914288e-9;2.582836969;getData
0;2;12.127544;38;8.78937989057249e-9;2.786315383;getData
0;2;10.78004;17;8.195230475394055e-5;1.168361425;SensTMatVec
0;2;12.127544;18;8.113066724035889e-5;1.517560455;SensTMatVec
0;2;10.78004;20;6.243499228730798e-5;1.545600702;SensMatVec
0;2;10.78004;17;8.499065006617457e-5;1.202040928;SensTMatVec
0;2;12.127544;22;8.931051706895232e-5;1.683075215;SensMatVec
0;2;12.127544;19;6.476378621300682e-5;1.450294584;SensTMatVec
0;2;10.78004;19;9.08736910787411e-5;1.415823668;SensMatVec
0;2;10.78004;17;7.506219117203727e-5;1.251363848;SensTMatVec
0;2;12.127544;22;7.1476046286989e-5;1.675664256;SensMatVec
0;2;12.127544;18;8.188537321984768e-5;1.410916962;SensTMatVec
0;2;10.78004;19;7.600803655805066e-5;1.400077628;SensMatVec
0;2;10.78004;17;7.882049249019474e-5;1.196298026;SensTMatVec
0;2;12.127544;22;6.501571624539793e-5;1.669804264;SensMatVec
0;2;12.127544;19;5.917745511396788e-5;1.456500088;SensTMatVec
0;2;10.78004;20;6.016233601258136e-5;1.401235783;SensMatVec
0;2;10.78004;17;8.299895125674084e-5;1.220780473;SensTMatVec
0;2;12.127544;22;7.770639058435336e-5;1.776573364;SensMatVec
0;2;12.127544;18;8.78641803865321e-5;1.393642872;SensTMatVec
0;2;10.78004;19;7.573174661956728e-5;1.31486077;SensMatVec
0;2;10.78004;17;7.253439980559051e-5;1.209225209;SensTMatVec
0;2;12.127544;20;9.543405758449808e-5;1.560590214;SensMatVec
0;2;12.127544;18;9.465245238970965e-5;1.306296006;SensTMatVec
0;2;10.78004;19;8.80941006471403e-5;1.416537995;SensMatVec
0;2;10.78004;17;7.854082650737837e-5;1.226860551;SensTMatVec
0;2;12.127544;22;6.67604326736182e-5;1.701887897;SensMatVec
0;2;12.127544;19;6.058948565623723e-5;1.391252814;SensTMatVec
0;2;10.78004;19;7.453788566635922e-5;1.446848153;SensMatVec
0;2;10.78004;17;9.844005398917943e-5;1.207271434;SensTMatVec
0;2;12.127544;20;9.805008448893204e-5;1.43699542;SensMatVec
0;2;12.127544;19;5.884796701138839e-5;1.363427402;SensTMatVec
0;2;10.78004;37;8.452458288843445e-9;2.566126372;getData
0;2;12.127544;38;8.111797455967462e-9;2.739899829;getData
0;2;10.78004;17;5.631886961054988e-5;1.194729228;SensTMatVec
0;2;12.127544;18;7.381346222246066e-5;1.313257285;SensTMatVec
0;2;10.78004;19;9.243190288543701e-5;1.354120227;SensMatVec
0;2;10.78004;17;6.783513526897877e-5;1.233138302;SensTMatVec
0;2;12.127544;22;8.198712748708203e-5;1.615762655;SensMatVec
0;2;12.127544;18;9.688416321296245e-5;1.437159329;SensTMatVec
0;2;10.78004;19;9.045602928381413e-5;1.410866538;SensMatVec
